,Timestamp,Embedded_text,Comments,Likes,Retweets,date,heure
89,2019-11-28T12:14:56.000Z,"Nouveau record ! 300 000 téléspectateurs  
116
458
1.1K",116.0,458.0,1100.0,2019-11-28 12:14:56,1900-01-01 12:14:56
90,2019-11-28T07:05:52.000Z,"Éric #Zemmour face à 
@jclagarde
 sans #Facealinfo : « Vous  dites que l’Europe c’est la paix. Vieil argument. Mais si l’Europe est en paix, c’est parce que l’on ne se remet pas des deux guerres mondiales, parce qu’il y a la bombe atomique et parce qu’il y a la protection des USA »
11
73
132",11.0,73.0,132.0,2019-11-28 07:05:52,1900-01-01 07:05:52
91,2019-12-02T20:28:00.000Z,"Éric #Zemmour face à 
@JulienAubert84
 sur 
@CNEWS
 : 
« Le général de Gaulle s’intéressait à la Nation, à sa grandeur, à sa sauvegarde à sa survie. Il ne s’attachait pas aux individus. Leurs sort lui importait assez peu » #Facealinfo
7
49
155",7.0,49.0,155.0,2019-12-02 20:28:00,1900-01-01 20:28:00
92,2019-12-02T20:12:00.000Z,"Éric #Zemmour face à 
@JulienAubert84
 sur 
@CNEWS
 : « Vous n’avez rien à faire avec les Républicains. Vous ne pensez pas comme eux mais vous restez avec eux et vous êtes aspiré par cette machine à mourir » #Facealinfo
12
103
238",12.0,103.0,238.0,2019-12-02 20:12:00,1900-01-01 20:12:00
93,2019-12-02T19:30:15.000Z,"Éric #Zemmour face à 
@JulienAubert84
 sur 
@CNEWS
 : « Vous ne pouvez pas dire que 
@MLP_officiel
 est votre adversaire et attirer ses électeurs. Cela ne marche plus car ces gens sentent désormais la combine » #Facealinfo
5
48
162",5.0,48.0,162.0,2019-12-02 19:30:15,1900-01-01 19:30:15
94,2019-12-02T16:48:11.000Z,"A ce soir sur @ pour une nouvelle émission pleine de débat !  
#Facealinfo
Quote Tweet
Julien Aubert
@JulienAubert84
 · Dec 2, 2019
Je serai l'invité de l'émission Face à l'Info (19h-20h) sur CNEWS, où je débattrai en deuxième partie d’émission aux alentours de 19h30 avec Éric Zemmour.
7
28
80",7.0,28.0,80.0,2019-12-02 16:48:11,1900-01-01 16:48:11
95,2019-12-03T22:08:36.000Z,"Éric #Zemmour sur 
@CNEWS
 : « L’industrie n’a jamais été aussi puissante que sous Pompidou. Depuis que l’on s’est soumis aux règles de la concurrence européenne, toutes nos industries sont en capilotade » 
#Facealinfo
11
133
237",11.0,133.0,237.0,2019-12-03 22:08:36,1900-01-01 22:08:36
96,2019-12-03T19:58:50.000Z,"Éric #Zemmour sur 
@CNEWS
 : « A force de soigner la créativité, on a détruit le système. Résultat : on a de plus en plus d’enfants quasiment illettrés. Ils ne savent plus faire une copie sans 50 fautes d’orthographe et les profs sont obligés de gonfler les notes » #Facealinfo
32
306
727",32.0,306.0,727.0,2019-12-03 19:58:50,1900-01-01 19:58:50
97,2019-12-03T19:25:17.000Z,"Éric #Zemmour sur 
@CNEWS
 : « On a tellement valorisé la pseudo créativité de nos enfants, censés être des génies, qu’ils font leur cours et qu'ils les interprètent eux-mêmes. Et c’est une catastrophe ! » #Facealinfo
5
103
313",5.0,103.0,313.0,2019-12-03 19:25:17,1900-01-01 19:25:17
98,2019-12-03T18:24:15.000Z,"A tout de suite sur 
@Cnews
 pour le face à face entre Eric #Zemmour et l'invité du jour : l'économiste Jean-Marc Daniel 
#Facealinfo
3
13
46",3.0,13.0,46.0,2019-12-03 18:24:15,1900-01-01 18:24:15
99,2019-12-03T16:49:37.000Z,"Eric #Zemmour à 
@JulienAubert84
 ""Lorsqu'il faut choisir entre 
@enmarchefr
 et le 
@RNational_off
, vous choisissez toujours En Marche!""
6
68
111",6.0,68.0,111.0,2019-12-03 16:49:37,1900-01-01 16:49:37
101,2019-12-04T19:25:20.000Z,"Éric #Zemmour sur 
@CNEWS
 : « Les régimes spéciaux ont une légitimité : les gens n’ont pas tous les mêmes carrières. Les conducteurs de TGV ont des conditions de travail terribles par exemple et je trouve normal qu’ils prennent leur retraite plus tôt que moi » #Facealinfo
31
116
221",31.0,116.0,221.0,2019-12-04 19:25:20,1900-01-01 19:25:20
102,2019-12-04T15:51:15.000Z," Ce soir, dans le Face à Face, Eric #Zemmour débattra face à 
@celine_pina
 ! Au menu du jour :

Laïcité
Islamisme
Fracture à gauche

A tout à l'heure sur 
@CNEWS
 Quote Tweet
Céline Pina
@celine_pina
 · Dec 4, 2019
Ce mercredi soir vers 19h30 sur @CNEWS dans Face à l'info, l'émission présentée par @christine_kelly je débattrai avec Eric Zemmour.
24
70
151",24.0,70.0,151.0,2019-12-04 15:51:15,1900-01-01 15:51:15
103,2019-12-05T21:38:00.000Z,"Eric #Zemmour face à 
@michelmaffesoli
 sur 
@CNEWS
 : « Nos élites sont déconnectées du patriotisme et ne ressentent plus ce sentiment. Ils essaient de nous faire rêver sur l’Europe et la mondialisation, mais ça ne prend pas » 
#Facealinfo
8
75
173",8.0,75.0,173.0,2019-12-05 21:38:00,1900-01-01 21:38:00
104,2019-12-05T21:26:07.000Z,"Le cap des 7000 si vite franchi ! Merci !
5
22
92",5.0,22.0,92.0,2019-12-05 21:26:07,1900-01-01 21:26:07
105,2019-12-05T21:14:50.000Z,"Eric #Zemmour sur 
@CNEWS
 : « En France, c’est simple : quand on est de gauche on est intellectuel ; quand on n’est pas de gauche on est un polémiste » 
#Facealinfo
35
358
1K",35.0,358.0,1000.0,2019-12-05 21:14:50,1900-01-01 21:14:50
106,2019-12-05T19:25:32.000Z,"Eric #Zemmour face à 
@michelmaffesoli
 sur 
@CNEWS
 : « Emmanuel Macron a été élu démocratiquement avec 25% des voix au premier tour. C’est une majorité relative, mais même de Gaulle n’avait pas eu la majorité absolue. Difficile de lui faire un procès en légitimité » #Facealinfo
6
12
50",6.0,12.0,50.0,2019-12-05 19:25:32,1900-01-01 19:25:32
107,2019-12-05T19:12:58.000Z,"Eric #Zemmour sur 
@CNEWS
 : « Autrefois le peuple se révoltait pour avoir des conditions de vie meilleures. Aujourd’hui, les élites se révoltent pour se détacher de leurs peuples » #Facealinfo #ChristopherLasch
3
87
162",3.0,87.0,162.0,2019-12-05 19:12:58,1900-01-01 19:12:58
108,2019-12-05T18:23:38.000Z,"Alors que ce 1er jour de #grevegeneral touche à son terme, le sociologue Michel Maffesoli viendra débattre des mouvements sociaux dans #Facealinfo  : violences et limites du blocage, récupération politique, impasse démocratique...

C'est tt de suite sur 
@CNEWS
 6
17
54",6.0,17.0,54.0,2019-12-05 18:23:38,1900-01-01 18:23:38
109,2019-12-05T15:39:31.000Z,"Bientôt 7000 abonnés ! 
28
91
498",28.0,91.0,498.0,2019-12-05 15:39:31,1900-01-01 15:39:31
110,2019-12-05T09:53:40.000Z,"Éric #Zemmour face à 
@celine_pina
 sur 
@CNEWS
 : « Les socialistes ont renoncé à partir des années 80 au modèle assimilationnistes pour le modèle multiculturaliste avec SOS-Racisme » 
#Facealinfo
4
27
70",4.0,27.0,70.0,2019-12-05 09:53:40,1900-01-01 09:53:40
111,2019-12-06T13:45:44.000Z,"Vers l'infini et au delà 
41
133
440",41.0,133.0,440.0,2019-12-06 13:45:44,1900-01-01 13:45:44
112,2019-12-06T07:39:09.000Z,"#Facealinfo c'est fini pour cette semaine, merci d'avoir été si nombreux à nous suivre !

Retrouvez l'ensemble des rediffusions sur le site de 
@CNEWS
  
https://cnews.fr/emission/2019-12-05/face-linfo-du-05122019-905909…

A la semaine prochaine ! 
23
115
305",23.0,115.0,305.0,2019-12-06 07:39:09,1900-01-01 07:39:09
113,2019-12-06T07:35:19.000Z,"Eric #Zemmour face à 
@michelmaffesoli
 sur 
@CNEWS
 : 
« Depuis la Révolution, la gauche pense qu’elle a le droit d’être violente parce qu’elle défend la vertu et la morale » #Facealinfo
14
132
270",14.0,132.0,270.0,2019-12-06 07:35:19,1900-01-01 07:35:19
114,2019-12-09T20:43:51.000Z,"Éric #Zemmour face à 
@Olivennes
 sur 
@CNEWS
 : « On manque d’actifs pour payer le système de retraite par répartition. Mais au lieu de nous dire qu’on va faire une politique nataliste, on nous dit qu’il faudrait faire venir des immigrés » #Delevoye #Facealinfo
14
148
289",14.0,148.0,289.0,2019-12-09 20:43:51,1900-01-01 20:43:51
115,2019-12-09T19:35:00.000Z,"Déjà un  vieux souvenir, merci ! 
Quote Tweet
Eric Zemmour
@ZemmourEric
 · Dec 5, 2019
Le cap des 7000 si vite franchi ! Merci !
Show this thread
4
13
74",4.0,13.0,74.0,2019-12-09 19:35:00,1900-01-01 19:35:00
116,2019-12-09T19:32:01.000Z,"Éric #Zemmour face à 
@Olivennes
 sur 
@CNEWS
 : « Notre système social reposait sur un trépied : le protectionnisme, une politique de natalité et la préférence nationale. C’est ce système qui nous a permis d’organiser une redistribution formidable » #facealinfo
7
88
170",7.0,88.0,170.0,2019-12-09 19:32:01,1900-01-01 19:32:01
117,2019-12-09T19:10:56.000Z,"Éric #Zemmour sur 
@CNEWS
 : « Il faut refixer l’âge de la retraite à 65 ans, voire à 67. Mais le patronat est-il prêt à jouer le jeu et à garder les gens au lieu de les virer à 55 ans ? » #Facealinfo
111
409
901",111.0,409.0,901.0,2019-12-09 19:10:56,1900-01-01 19:10:56
118,2019-12-10T20:57:22.000Z,"Éric #Zemmour face à 
@jeanlassalle
 sur 
@CNEWS
 : « Veut-on rester dans le cadre européen avec une politique agricole commune qui nous pousse à toujours plus de technologie ou de libre-échange ? Ou veut-on en sortir ? » 
#Facealinfo
2
16
36",2.0,16.0,36.0,2019-12-10 20:57:22,1900-01-01 20:57:22
119,2019-12-10T20:25:43.000Z,"Éric #Zemmour sur 
@CNEWS
 : « Je suis très favorable à la stratégie d’Emmanuel Macron qui tend la main à la Russie. Stratégie inspirée par Jean-Pierre Chevènement et Hubert Védrine » 
#Facealinfo
10
34
119",10.0,34.0,119.0,2019-12-10 20:25:43,1900-01-01 20:25:43
120,2019-12-10T19:49:39.000Z,"Éric #Zemmour sur 
@CNEWS
 : « A l’époque les syndicats étaient représentatifs. Aujourd’hui ce sont des coquilles vides qui ne tiennent que par les subventions. A part quelques bastions, ils n’existent pas » 
#Facealinfo
1
58
114",1.0,58.0,114.0,2019-12-10 19:49:39,1900-01-01 19:49:39
121,2019-12-10T19:31:31.000Z,"Éric #Zemmour sur 
@CNEWS
 : « FO a été créée en 1947 avec les fonds de la CIA pour contrer la CGT communiste » #Facealinfo
11
129
275",11.0,129.0,275.0,2019-12-10 19:31:31,1900-01-01 19:31:31
122,2019-12-10T19:12:26.000Z,"Éric #Zemmour sur 
@CNEWS
 : « Il y a une tradition française de la grève révolutionnaire. C’est le fantasme de Philippe Martinez » #Facealinfo #grevedu11decembre
2
15
50",2.0,15.0,50.0,2019-12-10 19:12:26,1900-01-01 19:12:26
123,2019-12-10T17:48:57.000Z," Le débat de ce soir confrontera Eric #Zemmour au député des Pyrénées-Atlantiques, Jean Lassalle ! 

A tout à l'heure sur 
@CNEWS
 pour une nouvelle édition de #Facealinfo 
66
136
376",66.0,136.0,376.0,2019-12-10 17:48:57,1900-01-01 17:48:57
124,2019-12-11T20:36:08.000Z,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « Vous vous plaignez que #Paris devienne une Babylone, mais c’est la conséquences des idées que vous défendez depuis 20 ans »
#Facealinfo
13
117
248",13.0,117.0,248.0,2019-12-11 20:36:08,1900-01-01 20:36:08
125,2019-12-11T19:57:11.000Z,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « La communication politique sert à faire passer un simple message. Elle consiste à affirmer qu’il n’y a d’autre politique possible que par l’adaptation à la mondialisation des capitaux des marchandises et des hommes » #Facealinfo
21
61",0.0,21.0,61.0,2019-12-11 19:57:11,1900-01-01 19:57:11
126,2019-12-11T19:40:42.000Z,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « Les élites adorent la CFDT parce qu’elle pense comme elle. Elles partagent une ligne bien-pensante et politiquement correcte » #Facealinfo
3
31
81",3.0,31.0,81.0,2019-12-11 19:40:42,1900-01-01 19:40:42
127,2019-12-11T19:23:06.000Z,"Éric #Zemmour face à 
@gaspardgantzer
 sur 
@CNEWS
 : « Dans un monde doté de frontières, on peut bâtir une social-démocratie qui redistribue les richesses. Dans une monde sans frontières, ce n’est plus possible » #Facealinfo
8
128
278",8.0,128.0,278.0,2019-12-11 19:23:06,1900-01-01 19:23:06
128,2019-12-11T16:40:25.000Z,"Pour débattre face à Eric #Zemmour ce soir, #Facealinfo accueille 
@gaspardgantzer
, ex-conseiller de François Hollande et candidat à la mairie de #Paris

Rdv à 19h sur 
@CNEWS
 ! 
30
59
98",30.0,59.0,98.0,2019-12-11 16:40:25,1900-01-01 16:40:25
129,2019-12-12T22:38:15.000Z,"Éric #Zemmour face à 
@NicolasBaverez
 sur 
@CNEWS
 : « La première qui a violé l’intangibilité des frontières en Europe, c’est l’OTAN au Kosovo en 1999 »
4
43
61",4.0,43.0,61.0,2019-12-12 22:38:15,1900-01-01 22:38:15
130,2019-12-12T22:20:33.000Z,"Éric #Zemmour face à 
@NicolasBaverez
 sur 
@CNEWS
 : « Poutine a été élu par la majorité du peuple. La Russie ne représente pas un danger. Le provocateur ce n’est pas Poutine, c’est l’OTAN quand elle s’installe au frontière de la Russie »
5
55
107",5.0,55.0,107.0,2019-12-12 22:20:33,1900-01-01 22:20:33
131,2019-12-12T21:39:26.000Z,"Éric #Zemmour face à 
@NicolasBaverez
 sur 
@CNEWS
 : « La démocratie se meurt parce que le peuple ne peut plus parler. Il est corseté par des minorités qui font la loi, parce que l’Etat n’est pas assez fort. Les peuples ne veulent pas un autoritarisme, ils veulent l’autorité »
11
192
380",11.0,192.0,380.0,2019-12-12 21:39:26,1900-01-01 21:39:26
132,2019-12-12T19:39:50.000Z,"Éric #Zemmour sur 
@CNEWS
 #Brexit : « Il y a une alliance secrète entre Bruxelles et les élites anglaise qui n’ont jamais voulu du Brexit. Le Brexit a été imposé aux élites londoniennes et mondialisées par l’Angleterre périphérique » #Facealinfo
5
63
160",5.0,63.0,160.0,2019-12-12 19:39:50,1900-01-01 19:39:50
133,2019-12-12T19:07:59.000Z,"Éric #Zemmour sur 
@CNEWS
 #UEGreenDeal « A chaque fois que la Commission Européenne fait un grand plan pour l’environnement, cela sert les industries des autres. Par exemple, on a mis un argent dingue dans l’éolien : c’est formidable... mais pour l’industrie chinoise » #Facealinfo
9
113
259",9.0,113.0,259.0,2019-12-12 19:07:59,1900-01-01 19:07:59
134,2019-12-13T11:12:36.000Z,"Aujourd'hui, c'est vendredi ! Pas de #Facealinfo mais une très très bonne nouvelle... un nouveau record d'audience !
71
307
718",71.0,307.0,718.0,2019-12-13 11:12:36,1900-01-01 11:12:36
135,2019-12-16T21:10:00.000Z,"Eric #Zemmour face à 
@PascalBoniface
 sur 
@CNEWS
  : « La victoire de Boris Johnson, c’est la victoire du nationalisme et le retour de la patrie anglais. La défaite de Jeremy Corbyn, c’est la défaite de l’islamo-gauchisme » #Facealinfo
11
125
385",11.0,125.0,385.0,2019-12-16 21:10:00,1900-01-01 21:10:00
136,2019-12-16T20:49:00.000Z,"Eric #Zemmour face à 
@PascalBoniface
 sur 
@CNEWS
 : « Vous ne pouvez pas comparer une soutane de curé avec un voile islamiste : d'abord parce que le premier est un ""professionnel"", ensuite parce que c’est le catholicisme qui a fait la France et non l’islam » #Facealinfo
15
176
385",15.0,176.0,385.0,2019-12-16 20:49:00,1900-01-01 20:49:00
137,2019-12-16T20:03:14.000Z,"Eric #Zemmour face à 
@PascalBoniface
 sur 
@CNEWS
 : « On croit qu’avec un discours universaliste, la France sera plus forte qu’elle ne l’est réellement. #DeGaulle ne se cachait pas derrière des thèses universalistes » 
#Facealinfo
1
23
56",1.0,23.0,56.0,2019-12-16 20:03:14,1900-01-01 20:03:14
138,2019-12-16T19:44:12.000Z,"Eric #Zemmour face à 
@PascalBoniface
 sur 
@CNEWS
 : « On n’aurait jamais dû laisser entre la Chine dans l’OMC. En France, cela nous a coûté des centaines de milliers d’emplois » #Facealinfo
3
57
143",3.0,57.0,143.0,2019-12-16 19:44:12,1900-01-01 19:44:12
139,2019-12-16T19:33:00.000Z,"Eric #Zemmour sur 
@CNEWS
 #Delevoye : « Jusqu’à présent, les ministres démissionnaient lorsqu’ils étaient mis en examen. Aujourd’hui, dès qu’ils sont accusés, ils démissionnent. Les médias sont devenus les procureurs, c’est de pire en pire » #Facealinfo
18
67
211",18.0,67.0,211.0,2019-12-16 19:33:00,1900-01-01 19:33:00
140,2019-12-17T19:44:48.000Z,"Éric #Zemmour face à 
@damienabad
 sur 
@CNEWS
 : « La victoire de Boris Johnson, c’est une claque pour la droite française. Cette victoire, c’est la réconciliation de l’identitaire et du social » #Facealinfo
12
164
372",12.0,164.0,372.0,2019-12-17 19:44:48,1900-01-01 19:44:48
141,2019-12-17T19:31:08.000Z,"Éric #Zemmour face à 
@damienabad
 sur 
@CNEWS
 : « Boris Johnson n’a pas fait une campagne thatchérienne, au contraire, il a sonné le retour de la dépense publique dans la santé et l’éducation. Il a fait une campagne à la Trump ou à la Salvini » #Facealinfo
2
53
119",2.0,53.0,119.0,2019-12-17 19:31:08,1900-01-01 19:31:08
142,2019-12-17T19:18:30.000Z,"Éric #Zemmour sur 
@CNEWS
 #grevedu17decembre « Les gens sont laminés par 30 ans de mondialisation. Ils essaient de sauver ce qu’ils peuvent. Qu’ils votent pour le Rassemblement National ou pour Mélenchon » #Facealinfo
4
30
86",4.0,30.0,86.0,2019-12-17 19:18:30,1900-01-01 19:18:30
143,2019-12-17T17:27:37.000Z," Invité de #Facealinfo ce soir, le président du groupe #LR à l' 
@AssembleeNat
 Damien Abad viendra débattre de l'avenir de son parti et des éventuelles leçons à tirer de la victoire de 
@BorisJohnson
 au 

A tout à l'heure sur 
@CNEWS
 ! 
12
42
64",12.0,42.0,64.0,2019-12-17 17:27:37,1900-01-01 17:27:37
144,2019-12-18T20:54:00.000Z,"Éric #Zemmour face à 
@mbockcote
 sur 
@CNEWS
 : « La Catalogne est espagnole depuis 1714. Si la Catalogne s’émancipe, pourquoi pas l’Ecosse, la Flandre et l’Italie du Nord ? Ce serait le vieux rêve des européistes : l’Europe des régions » 
#Facealinfo
8
45
92",8.0,45.0,92.0,2019-12-18 20:54:00,1900-01-01 20:54:00
145,2019-12-18T20:32:48.000Z,"Éric #Zemmour sur 
@CNEWS
 : « L’Algérie  est bloquée depuis près de 60 ans et la prise du pouvoir par le FLN au moment de l’indépendance. La caste au pouvoir est une grande entreprise de prédation de la rente pétrolière. C’est le pays le plus mal géré du monde » 
#Facealinfo
41
280
697",41.0,280.0,697.0,2019-12-18 20:32:48,1900-01-01 20:32:48
146,2019-12-18T20:30:37.000Z,"Éric #Zemmour face à 
@mbockcote
 sur 
@CNEWS
 : « Les Américains ne sont forts que parce que l’on est faible. Ils ne nous imposent leur imaginaire que parce que les élites françaises se rêvent américaines » 
#Facealinfo
7
74
160",7.0,74.0,160.0,2019-12-18 20:30:37,1900-01-01 20:30:37
